,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,salary_high,salary_low,salary_medium
5854,0.59,0.59,4,216,2,1,0,0,0,0,1
5862,0.33,0.69,3,125,3,0,0,0,0,0,1
5864,0.8,0.87,4,217,3,0,0,0,0,0,1
5865,0.17,0.91,6,246,5,0,0,0,1,0,0
5866,0.34,0.91,4,284,4,0,0,0,0,1,0
5889,0.14,0.52,4,108,6,0,0,0,0,1,0
5894,0.6,0.95,4,164,4,0,0,0,0,0,1
5902,0.82,0.62,4,160,3,0,0,0,0,0,1
5908,0.35,0.57,3,109,3,0,0,0,0,0,1
5923,0.41,0.77,4,231,6,0,0,0,0,1,0
5928,0.84,0.74,2,168,3,0,0,0,0,1,0
5941,0.28,0.7,2,164,4,0,0,0,0,0,1
5943,0.68,0.92,3,226,2,0,0,0,1,0,0
5952,0.93,0.92,5,189,2,0,0,0,0,1,0
5960,0.77,0.71,2,242,2,0,0,0,0,0,1
5964,0.15,0.67,6,195,2,0,0,0,0,0,1
5976,0.98,0.71,5,217,3,0,0,0,0,0,1
5977,0.85,0.49,3,258,3,0,0,0,0,0,1
5992,0.91,0.66,4,139,3,0,0,0,1,0,0
5994,0.8,0.99,4,255,5,1,0,0,0,1,0
6000,0.72,0.96,5,223,3,1,0,0,0,1,0
6013,0.8,0.89,2,166,3,0,0,0,0,0,1
6020,0.54,0.49,3,203,3,1,0,0,0,0,1
6031,0.23,0.88,5,156,4,0,0,0,0,1,0
6033,0.19,0.85,6,259,3,1,0,0,0,1,0
6034,0.76,0.58,4,188,3,0,0,0,0,1,0
6037,0.67,1.0,3,201,4,0,0,0,0,0,1
6040,0.58,0.48,5,251,3,0,0,0,0,0,1
6053,0.76,0.85,4,190,3,0,0,0,0,0,1
6057,0.63,0.49,3,252,3,0,0,0,0,0,1
6058,0.58,0.58,5,171,2,0,0,0,0,0,1
6059,0.7,0.93,3,185,4,0,0,0,0,0,1
6062,0.96,0.8,4,145,2,0,0,0,0,0,1
6078,0.57,0.65,3,163,2,0,0,0,0,1,0
6083,0.19,0.76,3,107,5,0,0,0,0,1,0
6085,0.22,0.96,3,213,3,0,0,0,1,0,0
6090,0.54,0.75,4,199,2,0,0,0,0,0,1
6094,0.53,0.5,5,159,2,0,0,0,0,0,1
6097,0.62,0.7,5,180,4,0,0,0,1,0,0
6106,0.61,0.52,4,171,2,0,0,0,0,1,0
6110,0.86,0.56,5,237,3,0,0,0,0,1,0
6115,0.63,0.86,4,169,2,0,0,0,1,0,0
6117,0.9,0.6,3,268,3,0,0,0,0,1,0
6122,0.45,0.45,4,168,2,0,0,0,0,1,0
6139,0.5,0.95,2,208,2,0,0,0,0,1,0
6144,0.96,0.77,3,193,3,0,0,0,0,0,1
6152,0.51,0.62,3,110,3,0,0,0,0,1,0
6155,0.46,0.75,6,276,6,0,0,0,0,1,0
6157,0.53,0.69,4,257,4,0,0,0,1,0,0
6159,0.63,0.97,5,146,3,0,0,0,0,1,0
6161,0.69,0.53,4,156,3,0,0,0,0,1,0
6167,0.5,0.59,3,260,3,0,0,0,0,0,1
6171,0.9,0.72,4,143,3,0,0,0,0,0,1
6174,0.84,0.99,4,134,3,0,0,0,0,0,1
6176,0.41,0.48,6,165,4,0,0,0,0,0,1
6184,0.93,0.7,5,206,4,0,0,0,0,1,0
6200,0.17,0.51,5,221,3,0,0,0,0,1,0
6204,0.49,0.68,4,201,4,0,0,0,0,0,1
6209,0.48,0.87,3,221,2,0,0,0,0,0,1
6219,0.75,0.78,3,241,3,0,0,0,0,0,1
6220,0.69,0.79,3,207,3,0,0,0,0,0,1
6223,0.71,0.68,4,242,4,0,0,0,0,1,0
6226,0.87,0.82,3,224,3,0,0,0,0,1,0
6229,0.74,0.66,3,257,3,0,0,0,0,1,0
6236,0.21,0.38,3,275,5,0,0,0,0,1,0
6257,0.19,0.63,5,206,6,0,0,0,0,0,1
6262,0.88,0.67,4,226,2,0,0,0,0,1,0
6268,0.96,0.51,4,237,3,0,0,0,0,1,0
6286,0.4,0.67,3,115,3,0,0,0,0,0,1
6311,0.8,0.88,5,199,4,0,0,0,0,1,0
6316,0.78,0.5,4,155,4,0,0,0,0,1,0
6317,0.42,0.91,3,209,2,0,0,0,0,1,0
6318,0.83,0.64,4,210,3,0,0,0,0,0,1
6320,0.64,0.81,2,226,2,0,0,0,0,0,1
6322,0.26,0.39,3,99,4,0,0,0,0,0,1
6323,0.97,0.64,3,237,3,0,0,0,0,0,1
6336,0.49,0.78,3,264,4,0,0,0,0,1,0
6338,0.88,0.54,3,235,2,1,0,0,0,1,0
6342,0.58,0.78,5,211,3,1,0,0,0,1,0
6343,0.66,0.96,4,216,3,0,0,0,0,1,0
6344,0.63,0.79,3,197,3,1,0,0,0,1,0
6351,0.98,0.68,4,154,3,0,0,0,0,1,0
6359,0.69,0.69,4,195,2,0,0,0,0,0,1
6374,0.69,0.97,5,240,4,0,0,0,0,0,1
6391,0.59,0.59,4,270,2,0,0,0,0,1,0
6403,0.68,0.7,5,270,3,0,0,0,0,0,1
6414,0.92,0.49,5,145,3,0,0,0,0,1,0
6432,0.25,0.67,2,136,6,0,0,0,0,0,1
6434,0.6,0.97,3,187,3,1,0,0,0,0,1
6436,0.29,0.86,3,251,4,0,0,0,0,0,1
6440,0.14,0.74,4,117,5,0,0,0,0,0,1
6450,0.6,0.87,3,196,3,1,0,0,1,0,0
6451,0.72,0.8,3,213,3,0,0,0,1,0,0
6463,0.56,0.56,5,229,4,1,0,0,0,1,0
6464,0.67,0.97,5,239,3,0,0,0,0,1,0
6467,0.77,0.75,3,272,3,0,0,0,0,1,0
6472,0.14,0.98,6,221,5,0,0,0,0,1,0
6473,0.88,0.8,3,166,2,0,0,0,0,1,0
6474,0.6,0.91,4,214,2,0,0,0,0,0,1
6477,0.72,0.54,3,286,6,0,0,0,0,0,1
6480,0.52,0.69,4,164,2,0,0,0,0,0,1
6500,0.4,0.87,5,250,4,0,0,0,0,1,0
6501,0.38,0.79,5,176,3,0,0,0,0,1,0
6516,0.69,0.67,4,274,4,0,0,0,0,0,1
6529,0.49,0.67,3,254,2,1,0,0,0,0,1
6544,0.79,0.36,3,114,3,0,0,0,1,0,0
6547,0.15,0.78,5,255,3,0,0,0,1,0,0
6551,0.68,0.71,3,237,3,0,0,0,0,1,0
6561,0.83,0.73,4,262,2,0,0,0,0,0,1
6562,0.57,0.5,4,177,2,0,0,0,1,0,0
6563,0.78,0.54,3,134,3,0,0,0,0,0,1
6565,0.48,0.69,3,105,3,0,0,0,0,1,0
6566,0.91,0.82,4,259,3,0,0,0,0,0,1
6571,0.5,0.53,3,207,4,0,0,0,0,1,0
6592,0.82,0.52,5,225,2,0,0,0,1,0,0
6603,0.46,0.38,6,140,3,0,0,0,1,0,0
6609,0.79,0.56,4,132,3,0,0,0,0,0,1
6613,0.86,0.87,3,197,4,1,0,0,0,0,1
6623,0.52,0.66,5,184,3,0,0,0,0,1,0
6626,0.4,0.41,4,127,3,0,0,0,0,1,0
6629,0.32,0.55,4,283,4,0,0,0,0,1,0
6637,0.88,0.89,3,171,2,0,0,0,0,0,1
6638,0.78,0.76,3,238,3,0,0,0,0,0,1
6643,0.81,0.59,4,187,2,0,0,0,0,1,0
6645,0.73,0.94,4,213,3,1,0,0,0,0,1
6654,0.61,0.82,3,209,2,0,0,0,0,1,0
6669,0.56,0.85,5,230,3,0,0,0,0,0,1
6671,0.95,0.42,3,189,2,1,0,0,0,0,1
6678,0.68,0.49,3,230,3,0,0,0,0,0,1
6681,0.54,0.9,3,164,3,0,0,0,1,0,0
6712,0.89,0.52,3,190,3,0,0,0,0,0,1
6714,0.19,0.69,4,269,6,0,0,0,0,0,1
6715,0.68,0.67,3,228,2,0,0,0,0,0,1
6721,0.66,0.81,5,135,2,0,0,0,0,1,0
6726,0.87,0.95,3,242,5,0,0,0,0,1,0
6729,0.87,0.8,4,197,3,0,0,0,0,1,0
6738,0.71,0.83,5,206,3,0,0,0,0,1,0
6739,0.74,0.77,4,206,3,0,0,0,0,1,0
6743,0.48,0.98,4,174,3,0,0,0,0,1,0
6747,0.8,0.95,3,247,3,0,0,0,0,0,1
6766,0.51,0.61,4,251,2,1,0,0,0,1,0
6768,0.31,0.75,4,220,3,0,0,0,0,1,0
6770,0.55,0.91,3,179,3,1,0,0,0,1,0
6771,0.51,0.8,4,257,2,0,0,0,0,1,0
6783,0.98,0.39,5,158,4,1,0,0,0,0,1
6784,0.89,0.52,4,243,5,0,0,0,0,0,1
6785,0.64,0.94,3,148,2,0,0,0,0,0,1
6791,0.61,0.72,4,182,2,1,0,0,0,0,1
6801,0.75,0.63,4,261,3,1,0,0,0,1,0
6803,0.28,0.83,4,162,3,0,0,0,0,1,0
6827,0.53,0.82,3,133,3,0,0,0,0,0,1
6832,0.76,0.55,4,250,3,0,0,0,0,0,1
6851,0.48,0.56,3,229,3,0,0,0,0,1,0
6854,0.4,0.46,2,109,3,0,0,0,0,1,0
6870,0.49,0.66,3,169,3,0,0,0,0,0,1
6886,0.92,0.85,4,184,3,0,0,0,0,1,0
6900,0.79,0.74,4,222,2,0,0,0,0,0,1
6904,0.52,0.62,3,160,2,0,0,0,0,0,1
6911,0.49,0.43,5,210,4,1,0,0,0,0,1
6928,0.97,0.96,5,210,6,1,0,0,0,1,0
6929,0.67,0.64,4,136,3,0,0,0,0,1,0
6932,0.97,0.66,4,214,2,1,0,0,0,1,0
6935,0.91,0.55,3,223,3,0,0,0,0,1,0
6939,1.0,0.87,3,274,3,0,0,0,0,0,1
6972,0.49,0.66,3,163,3,0,0,0,0,0,1
6977,0.81,0.86,5,159,2,0,0,0,0,0,1
6979,0.92,0.81,4,206,2,0,0,0,0,0,1
6981,0.79,0.89,3,252,2,0,0,0,0,0,1
6985,0.49,0.57,4,145,2,0,0,0,0,0,1
6986,0.3,0.44,5,128,4,1,0,0,0,0,1
7002,0.68,0.75,5,243,3,1,0,0,0,1,0
7003,0.96,0.54,3,198,3,0,0,0,0,1,0
7011,0.99,0.94,3,244,3,0,0,0,1,0,0
7025,0.93,1.0,4,145,3,0,0,0,0,0,1
7027,0.65,0.59,3,167,2,0,0,0,1,0,0
7036,0.97,0.82,4,176,2,0,0,0,0,1,0
7043,0.57,0.86,3,258,2,0,0,0,0,1,0
7044,0.7,0.48,4,237,3,0,0,0,0,1,0
7065,0.53,0.83,3,267,4,0,0,0,0,0,1
7070,0.87,0.54,3,268,3,0,0,0,0,0,1
7076,0.57,0.7,3,210,2,0,0,0,0,0,1
7078,0.83,0.79,4,270,3,1,0,0,0,0,1
7084,0.69,0.57,5,227,4,0,0,0,0,1,0
7095,0.18,0.49,5,250,5,1,0,0,0,0,1
7101,0.58,0.82,4,268,3,0,0,0,0,0,1
7102,0.66,0.49,4,194,5,0,0,0,0,0,1
7103,0.56,0.78,3,200,2,0,0,0,0,0,1
7114,0.96,0.83,3,234,3,0,0,0,0,1,0
7115,0.9,0.64,4,217,3,0,0,0,0,1,0
7118,0.85,0.67,3,267,2,1,0,0,0,1,0
7126,0.93,0.78,2,188,2,0,0,0,0,1,0
7129,0.98,0.74,4,202,3,0,0,0,0,1,0
7130,0.83,0.82,3,134,3,0,0,0,0,1,0
7135,0.33,0.61,2,163,3,0,0,0,0,0,1
7137,0.75,0.63,4,268,3,0,0,0,0,0,1
7141,0.82,0.52,5,270,3,0,0,0,0,0,1
7142,0.91,0.59,3,134,2,1,0,0,0,0,1
7149,0.38,0.47,3,189,5,0,0,0,0,0,1
7156,0.81,0.78,3,166,2,0,0,0,0,1,0
7159,0.64,0.66,5,266,3,0,0,0,0,1,0
7162,0.99,0.71,3,191,3,0,0,0,0,1,0
7165,0.91,0.56,4,241,2,0,0,0,0,1,0
7169,0.21,0.98,6,208,5,1,0,0,0,1,0
7171,0.76,0.6,3,140,2,0,0,0,0,1,0
7176,0.84,0.69,4,149,3,0,0,0,0,0,1
7182,1.0,0.87,4,268,2,0,0,0,0,0,1
7192,0.66,0.72,5,152,3,1,0,0,0,1,0
7197,0.53,0.94,4,202,3,1,0,0,0,1,0
7221,0.78,0.51,3,172,3,0,0,0,0,0,1
7222,0.69,0.56,3,240,2,0,0,0,0,0,1
7223,0.83,0.98,3,229,6,0,0,0,0,0,1
7231,0.98,0.97,3,209,3,0,0,0,0,1,0
7241,0.96,0.93,6,240,6,0,0,0,0,1,0
7242,0.59,0.69,4,226,3,0,0,0,0,1,0
7256,0.93,0.87,4,218,4,0,0,0,0,0,1
7257,0.74,1.0,4,219,3,0,0,0,0,0,1
7263,0.72,0.67,4,192,3,0,0,0,0,0,1
7267,0.75,0.55,5,281,3,1,0,0,0,1,0
7283,0.75,0.82,3,169,3,0,0,0,0,1,0
7284,0.74,0.87,3,192,3,1,0,0,0,1,0
7286,0.87,0.76,5,254,2,1,0,0,0,1,0
7298,0.94,0.89,2,118,4,0,0,0,0,0,1
7314,0.53,0.68,3,258,3,0,0,0,0,1,0
7319,0.81,0.95,3,204,2,0,0,0,0,1,0
7324,0.89,0.55,3,260,2,0,0,0,0,1,0
7332,0.62,0.54,4,170,3,0,0,0,0,0,1
7334,0.9,0.98,2,243,3,0,0,0,0,0,1
7337,0.77,0.72,4,223,3,0,0,0,0,0,1
7342,0.75,0.76,3,246,3,0,0,0,0,0,1
7344,0.45,0.71,2,172,2,0,0,0,0,1,0
7345,0.66,0.66,4,255,5,0,0,0,0,1,0
7346,0.36,0.69,3,98,2,0,0,0,0,1,0
7347,0.3,0.47,6,141,6,0,0,0,0,1,0
7355,0.73,0.94,3,251,6,0,0,0,0,0,1
7372,0.44,0.69,2,173,2,0,0,0,0,0,1
7398,0.96,0.76,4,158,3,0,0,0,0,1,0
7404,0.58,0.9,5,257,3,0,0,0,0,0,1
7419,0.77,0.57,4,238,3,0,0,0,1,0,0
7433,0.2,0.8,6,251,5,0,0,0,0,0,1
7434,0.57,0.62,5,141,3,0,0,0,0,0,1
7437,0.98,0.8,3,166,2,0,0,0,0,0,1
7441,0.92,0.77,5,191,2,0,0,0,0,0,1
7459,0.93,0.65,4,258,3,0,0,0,0,0,1
7467,0.51,0.83,5,161,3,0,0,0,0,1,0
7469,0.52,0.41,3,283,3,0,0,0,0,1,0
7473,0.83,0.92,4,187,6,1,0,0,0,1,0
7481,0.44,0.58,2,157,2,0,0,0,0,1,0
7483,0.98,0.89,3,150,3,0,0,0,1,0,0
7488,0.14,0.93,4,180,4,0,0,0,1,0,0
7491,0.91,0.6,4,133,4,1,0,0,0,0,1
7493,0.82,0.63,3,171,3,0,0,0,0,0,1
7519,0.18,0.86,6,264,3,0,0,0,1,0,0
7522,0.82,0.59,5,143,2,1,0,0,1,0,0
7525,0.94,0.88,5,150,4,0,0,0,0,0,1
7528,0.24,0.74,3,269,4,1,0,0,0,0,1
7541,0.25,0.68,4,279,5,1,0,0,0,0,1
7544,0.75,0.77,3,178,4,0,0,0,1,0,0
7548,0.96,0.78,3,209,2,0,0,0,1,0,0
7550,0.22,0.62,6,142,3,0,0,0,0,1,0
7555,0.57,0.55,2,173,2,0,0,0,0,1,0
7565,0.95,0.77,3,184,4,0,0,0,0,0,1
7583,0.99,0.71,4,155,3,0,0,0,0,1,0
7591,0.69,0.63,3,137,3,0,0,0,0,1,0
7592,0.71,0.65,4,239,3,0,0,0,0,1,0
7593,0.64,0.56,3,239,3,0,0,0,0,1,0
7594,0.62,0.58,3,148,2,1,0,0,0,1,0
7604,0.73,0.52,2,113,5,1,0,0,0,0,1
7608,0.3,0.85,2,203,3,0,0,0,0,0,1
7609,0.85,0.75,3,214,3,0,0,0,0,0,1
7618,0.85,0.74,3,250,3,1,0,0,0,1,0
7619,0.72,0.82,4,231,3,0,0,0,0,1,0
7621,0.9,0.54,3,272,2,0,0,0,0,1,0
7639,0.58,0.92,3,232,5,0,0,0,0,0,1
7640,0.87,0.64,2,148,6,1,0,0,0,0,1
7654,0.81,0.5,5,205,3,0,0,0,0,0,1
7656,0.53,0.71,3,125,2,1,0,0,0,1,0
7659,0.58,0.65,5,187,2,0,0,0,0,1,0
7671,0.55,0.61,3,209,3,0,0,0,0,1,0
7675,0.56,0.99,3,209,2,0,0,0,0,1,0
7682,0.89,0.56,3,224,2,0,0,0,0,0,1
7683,0.56,0.68,3,208,3,1,0,0,0,0,1
7701,0.8,0.87,4,209,3,0,0,0,0,1,0
7707,0.55,0.97,4,162,3,0,0,0,0,1,0
7708,0.99,0.54,4,239,3,0,0,0,0,1,0
7709,0.75,0.88,3,224,2,0,0,0,0,1,0
7721,0.59,0.6,3,149,4,0,0,0,0,0,1
7723,1.0,0.84,3,215,2,0,0,0,0,0,1
7725,0.16,0.72,4,192,6,0,0,0,1,0,0
7737,0.26,0.69,4,180,3,1,0,0,0,1,0
7739,0.61,0.95,4,191,2,0,0,0,0,1,0
7742,0.89,0.79,4,152,3,0,0,0,0,1,0
7756,0.61,0.72,4,209,2,0,0,0,0,0,1
7760,0.88,0.5,4,162,2,0,0,0,0,0,1
7770,0.64,0.49,5,188,2,0,0,0,0,1,0
7774,0.63,0.76,3,176,2,0,0,0,0,1,0
7781,0.89,0.84,5,168,2,0,0,0,0,1,0
7787,0.54,0.97,4,258,3,0,0,0,0,1,0
7788,0.69,0.76,4,257,4,0,0,0,0,1,0
7814,0.18,0.99,4,160,5,0,0,0,0,1,0
7828,0.75,0.78,2,264,3,1,0,0,0,0,1
7830,0.99,0.75,3,243,3,0,0,0,0,0,1
7837,0.14,0.98,5,172,5,0,0,0,0,0,1
7838,0.57,0.86,3,164,2,0,0,0,0,0,1
7842,0.49,0.52,3,225,2,0,0,0,1,0,0
7844,0.24,0.65,6,210,5,0,0,0,1,0,0
7858,0.4,0.61,3,165,2,0,0,0,0,1,0
7874,0.86,0.64,4,263,3,0,0,0,0,0,1
7896,0.61,0.62,3,191,3,0,0,0,0,1,0
7897,0.78,0.87,4,178,3,0,0,0,0,0,1
7900,0.56,0.71,5,243,3,0,0,0,0,0,1
7901,0.87,0.55,3,233,3,0,0,0,0,0,1
7908,0.23,0.78,4,154,6,1,0,0,0,0,1
7910,0.35,0.6,5,239,5,0,0,0,0,0,1
7915,0.75,0.93,5,210,3,0,0,0,0,0,1
7925,0.58,0.53,4,192,4,0,0,0,0,0,1
7926,0.66,0.89,4,139,3,0,0,0,0,0,1
7941,0.62,0.85,4,225,2,0,0,0,1,0,0
7951,0.72,0.63,4,251,3,0,0,0,0,0,1
7953,0.9,0.56,3,149,2,0,0,0,1,0,0
7967,0.76,0.75,3,239,2,0,0,0,0,1,0
7969,0.73,0.63,3,205,2,1,0,0,0,1,0
7970,0.6,0.73,3,140,5,1,0,0,0,1,0
7980,0.63,0.58,4,236,2,0,0,0,1,0,0
7985,0.48,0.51,3,201,2,1,0,0,0,1,0
7997,0.61,0.86,4,153,5,0,0,0,0,0,1
8001,0.84,0.66,4,204,3,0,0,0,0,0,1
8003,0.69,0.69,3,236,4,0,0,0,0,0,1
8013,0.86,0.53,4,155,3,0,0,0,1,0,0
8017,0.64,0.69,4,232,3,0,0,0,1,0,0
8019,0.67,0.61,3,251,2,0,0,0,0,1,0
8020,0.75,0.7,4,179,2,0,0,0,0,1,0
8024,0.52,0.37,3,137,4,0,0,0,0,1,0
8026,0.92,0.74,4,213,3,0,0,0,0,0,1
8028,0.5,0.99,4,272,2,0,0,0,0,0,1
8029,0.35,0.37,4,153,2,0,0,0,0,0,1
8031,0.66,0.95,4,224,2,0,0,0,0,0,1
8043,0.49,0.42,2,266,3,0,0,0,0,1,0
8061,0.24,0.91,4,232,2,0,0,0,0,1,0
8074,0.26,0.98,5,161,5,0,0,0,0,0,1
8094,0.65,0.6,3,148,2,0,0,0,0,1,0
8097,0.54,0.97,5,233,3,1,0,0,0,1,0
8102,0.71,0.93,2,199,2,0,0,0,0,1,0
8108,0.67,0.83,5,269,2,0,0,0,0,0,1
8111,0.19,0.63,4,233,5,0,0,0,0,0,1
8127,0.72,0.88,3,224,3,0,0,0,0,1,0
8128,0.96,0.91,3,260,5,0,0,0,0,1,0
8130,0.25,0.98,4,166,5,1,0,0,0,1,0
8137,0.99,0.52,4,205,2,0,0,0,0,1,0
8140,0.89,0.85,4,201,2,1,0,0,0,1,0
8152,0.93,0.69,3,138,2,0,0,0,0,0,1
8160,0.96,0.9,4,164,4,0,0,0,0,1,0
8161,0.5,0.46,3,165,3,0,0,0,0,1,0
8162,0.59,0.59,3,141,3,0,0,0,0,1,0
8164,1.0,0.87,3,165,2,0,0,0,0,1,0
8165,0.6,0.59,5,266,2,0,0,0,0,1,0
8169,0.51,0.96,3,149,4,0,0,0,0,1,0
8176,0.74,0.69,4,244,2,0,0,0,0,1,0
8179,0.9,0.91,5,176,3,0,0,0,0,0,1
8196,0.5,0.73,5,165,2,0,0,0,0,1,0
8206,0.92,0.55,4,183,3,0,0,0,0,1,0
8210,0.66,0.68,3,202,3,0,0,0,0,1,0
8242,0.23,0.73,5,197,4,1,0,0,0,1,0
8248,0.97,0.86,5,222,3,0,0,0,0,1,0
8263,0.76,0.72,3,275,4,1,0,0,0,0,1
8266,0.61,0.95,3,133,5,0,0,0,0,0,1
8278,0.35,0.52,3,167,2,0,0,0,0,1,0
8298,0.92,0.61,4,252,2,0,0,0,0,0,1
8302,0.29,0.4,6,205,3,0,0,0,0,0,1
8305,0.57,0.81,4,200,3,1,0,0,0,0,1
8312,0.83,0.51,4,215,3,0,0,0,1,0,0
8313,0.22,0.76,4,176,6,1,0,0,1,0,0
8322,0.55,0.75,4,166,2,0,0,0,0,1,0
8327,0.48,0.64,4,146,2,0,0,0,0,1,0
8342,0.93,0.62,3,184,3,0,0,0,0,0,1
8359,0.59,0.57,3,147,4,0,0,0,0,1,0
8374,0.57,0.75,5,172,4,0,0,0,0,0,1
8378,0.59,0.69,4,207,2,0,0,0,0,0,1
8380,0.63,0.81,5,189,3,0,0,0,0,0,1
8386,0.48,0.97,4,141,2,0,0,0,0,1,0
8392,0.58,0.94,5,274,3,0,0,0,0,0,1
8397,0.74,0.56,4,254,2,0,0,0,0,1,0
8401,0.63,0.52,3,183,2,0,0,0,0,1,0
8406,0.57,0.54,3,157,4,1,0,0,1,0,0
8415,0.74,0.42,3,131,3,0,0,0,0,0,1
8418,0.54,0.48,3,275,2,0,0,0,1,0,0
8421,0.61,0.56,2,123,2,0,0,0,0,0,1
8428,0.54,0.58,4,178,3,0,0,0,0,0,1
8430,0.98,0.72,3,262,4,0,0,0,0,1,0
8431,0.55,0.55,5,194,3,1,0,0,0,1,0
8444,0.66,0.68,4,269,3,1,0,0,0,1,0
8447,0.49,0.49,4,256,3,1,0,0,0,1,0
8461,0.95,0.77,5,139,2,0,0,0,0,0,1
8493,0.74,0.58,4,178,4,0,0,0,0,0,1
8502,0.48,0.45,3,277,2,1,0,0,1,0,0
8503,0.76,1.0,5,265,2,0,0,0,0,1,0
8512,0.55,0.88,3,173,3,1,0,0,0,1,0
8518,0.59,0.75,4,194,2,0,0,0,0,1,0
8527,0.88,0.68,3,185,2,0,0,0,0,1,0
8539,0.73,0.83,4,241,3,0,0,0,0,0,1
8540,0.51,0.71,5,154,2,0,0,0,0,0,1
8561,0.64,0.6,3,196,3,0,0,0,0,1,0
8564,0.99,0.64,4,135,2,1,0,0,0,1,0
8571,0.86,0.65,5,166,3,0,0,0,0,0,1
8574,0.72,0.98,4,180,2,0,0,0,0,0,1
8580,0.84,0.95,5,199,3,0,0,0,1,0,0
8581,0.71,0.84,3,139,2,0,0,0,0,1,0
8586,0.87,0.93,4,199,3,0,0,0,0,1,0
8589,0.78,0.78,3,135,3,0,0,0,0,1,0
8592,0.75,0.82,4,252,3,0,0,0,0,1,0
8601,0.56,0.88,4,273,3,0,0,0,0,1,0
8613,0.48,0.98,3,259,6,0,0,0,0,0,1
8624,0.77,0.95,3,192,4,1,0,0,0,0,1
8645,0.79,0.75,4,259,3,0,0,0,0,0,1
8647,0.84,0.84,3,150,4,0,0,0,0,0,1
8660,0.85,0.56,3,159,3,0,0,0,0,0,1
8663,0.44,0.58,4,152,3,0,0,0,0,1,0
8664,0.5,0.87,5,245,2,0,0,0,0,1,0
8672,0.77,0.5,5,170,2,0,0,0,0,1,0
8677,0.2,1.0,3,123,4,0,0,0,0,1,0
8684,0.85,0.79,4,138,2,0,0,0,0,0,1
8690,0.4,0.79,5,181,5,0,0,0,0,0,1
8696,0.99,0.98,5,241,2,0,0,0,0,0,1
8698,0.56,0.73,3,226,3,0,0,0,0,0,1
8701,0.78,0.68,4,174,3,1,0,0,0,1,0
8713,0.81,0.5,3,198,3,0,0,0,0,1,0
8718,0.91,0.61,4,176,3,0,0,0,0,1,0
8720,0.98,0.88,4,145,2,0,0,0,0,1,0
8722,0.57,0.62,3,198,4,0,0,0,0,0,1
8733,0.74,0.58,3,220,2,0,0,0,1,0,0
8746,0.6,0.54,3,185,2,0,0,0,0,1,0
8748,0.21,0.81,5,169,4,0,0,0,0,0,1
8751,0.27,0.86,3,222,5,0,0,0,0,0,1
8754,0.66,0.69,3,257,2,0,0,0,0,0,1
8757,0.49,0.61,5,196,3,0,0,0,0,0,1
8758,0.9,0.88,5,256,4,0,0,0,0,0,1
8759,0.98,0.81,3,153,4,0,0,0,0,0,1
8760,0.52,1.0,4,221,3,0,0,0,0,0,1
8763,0.99,0.62,4,256,2,0,0,0,0,0,1
8768,0.84,0.81,4,152,2,1,0,0,0,0,1
8782,0.57,0.95,4,176,3,0,0,0,1,0,0
8783,0.66,0.93,4,248,3,0,0,0,1,0,0
8796,0.96,0.9,4,201,3,0,0,0,0,1,0
8797,0.52,0.63,3,171,2,0,0,0,0,1,0
8798,0.24,0.78,5,131,5,0,0,0,0,1,0
8804,0.78,0.49,3,194,3,1,0,0,0,0,1
8805,0.6,0.53,4,228,3,0,0,0,0,0,1
8810,0.65,0.63,3,237,3,0,0,0,0,0,1
8816,0.55,0.92,4,257,2,0,0,0,1,0,0
8838,0.56,0.67,5,165,3,1,0,0,0,0,1
8847,0.52,0.94,3,263,3,0,0,0,0,0,1
8860,0.86,0.61,4,221,2,0,0,0,0,0,1
8861,0.67,0.55,5,239,2,0,0,0,0,0,1
8868,0.98,0.51,3,243,2,0,0,0,0,1,0
8885,0.68,0.71,4,206,2,0,0,0,0,0,1
8894,0.7,0.74,5,255,2,0,0,0,0,0,1
8897,0.54,0.71,3,153,3,0,0,0,0,1,0
8898,0.74,0.63,4,238,2,0,0,0,0,1,0
8910,0.95,0.88,3,266,2,1,0,0,1,0,0
8912,0.47,0.53,4,181,3,0,0,0,0,1,0
8918,0.78,0.96,3,248,3,0,0,0,0,0,1
8920,0.71,0.61,2,216,2,0,0,0,0,0,1
8921,0.72,0.45,4,143,6,0,0,0,0,0,1
8926,0.56,0.45,3,184,3,0,0,0,0,0,1
8930,0.56,0.86,4,181,3,0,0,0,0,0,1
8941,0.91,0.88,5,210,2,1,0,0,0,1,0
8955,0.88,0.93,4,177,3,0,0,0,0,0,1
8972,0.57,0.97,4,224,4,0,0,0,0,0,1
8974,0.15,0.67,5,216,6,0,0,0,0,1,0
8975,0.88,0.72,5,181,4,0,0,0,0,1,0
8980,0.67,0.36,3,280,4,0,0,0,0,1,0
8983,0.82,0.54,3,243,4,0,0,0,0,1,0
8993,0.96,0.94,3,167,3,0,0,0,0,1,0
9000,0.82,0.89,4,275,3,0,0,0,0,0,1
9002,0.9,0.9,3,147,3,1,0,0,0,0,1
9019,0.24,0.85,4,160,5,0,0,0,0,1,0
9024,0.63,0.65,4,246,6,1,0,0,0,1,0
9026,0.73,0.69,3,161,3,0,0,0,0,1,0
9028,0.52,0.57,5,162,3,0,0,0,0,1,0
9031,0.55,0.73,4,201,3,0,0,0,0,1,0
9032,0.43,0.38,2,278,3,1,0,0,0,1,0
