,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,salary_high,salary_low,salary_medium
7660,0.99,0.64,4,218,4,0,0,0,0,1,0
7661,0.96,0.86,4,268,3,0,0,0,0,1,0
7673,0.59,0.68,4,273,2,0,0,0,0,1,0
7681,0.5,0.83,4,242,2,0,0,0,0,0,1
7685,0.96,0.88,5,269,2,0,0,0,0,0,1
7686,0.67,0.92,4,156,2,0,0,0,0,0,1
7739,0.61,0.95,4,191,2,0,0,0,0,1,0
7740,0.5,0.53,3,191,2,1,0,0,0,1,0
7751,0.23,0.88,5,201,3,0,0,0,0,1,0
7772,0.6,0.7,4,145,6,0,0,0,0,1,0
7782,0.38,0.51,2,120,3,0,0,0,0,1,0
7797,0.61,0.89,2,287,4,0,0,0,0,0,1
7812,0.89,0.76,4,133,2,0,0,0,0,1,0
7818,0.76,0.9,3,279,6,0,0,0,0,0,1
7826,0.67,0.82,5,148,2,1,0,0,0,0,1
7835,0.99,0.9,4,181,3,0,0,0,0,0,1
7836,0.76,0.71,3,205,2,0,0,0,0,0,1
7874,0.86,0.64,4,263,3,0,0,0,0,0,1
7878,0.79,0.63,3,212,2,1,0,0,0,0,1
7894,0.7,0.92,5,182,3,0,0,0,0,1,0
7914,0.92,0.79,3,243,4,0,0,0,0,0,1
7924,0.64,0.96,3,109,4,0,0,0,0,0,1
7925,0.58,0.53,4,192,4,0,0,0,0,0,1
7928,0.32,0.42,6,114,3,0,0,0,0,0,1
7936,0.51,0.71,4,208,3,1,0,0,0,1,0
7939,0.51,0.59,3,238,3,0,0,0,1,0,0
7969,0.73,0.63,3,205,2,1,0,0,0,1,0
7974,0.64,0.99,3,167,2,0,0,0,0,1,0
7976,0.6,0.57,5,145,3,1,0,0,0,1,0
7980,0.63,0.58,4,236,2,0,0,0,1,0,0
7985,0.48,0.51,3,201,2,1,0,0,0,1,0
8009,0.48,0.55,4,262,3,1,0,0,1,0,0
8025,0.68,0.93,4,179,2,0,0,0,0,0,1
8040,0.54,0.63,5,259,2,0,0,0,0,0,1
8046,0.93,0.53,3,217,3,0,0,0,0,1,0
8053,0.93,0.59,3,233,3,0,0,0,0,1,0
8056,0.79,0.55,4,266,3,0,0,0,0,1,0
8059,0.84,0.73,5,105,5,0,0,0,0,1,0
8064,0.5,0.88,4,147,3,0,0,0,0,0,1
8068,0.77,0.49,4,274,2,1,0,0,0,0,1
8073,0.82,0.63,3,246,3,0,0,0,0,0,1
8075,0.69,0.85,5,246,3,0,0,0,0,0,1
8079,0.8,0.63,4,211,2,0,0,0,0,0,1
8082,0.65,0.71,3,170,2,0,0,0,0,1,0
8084,0.67,0.39,2,235,6,0,0,0,0,1,0
8086,0.78,0.66,6,105,5,1,0,0,0,1,0
8088,0.63,0.59,4,171,4,0,0,0,0,1,0
8108,0.67,0.83,5,269,2,0,0,0,0,0,1
8109,0.53,0.97,4,249,3,0,0,0,0,0,1
8139,0.61,0.57,4,160,3,1,0,0,0,1,0
8142,0.9,0.74,3,260,2,0,0,0,0,0,1
8165,0.6,0.59,5,266,2,0,0,0,0,1,0
8185,0.53,0.49,3,158,3,0,0,0,0,0,1
8186,0.83,0.89,4,136,3,0,0,0,0,0,1
8188,0.78,0.61,4,268,3,0,0,0,0,0,1
8209,0.57,0.8,4,262,3,0,0,0,0,1,0
8210,0.66,0.68,3,202,3,0,0,0,0,1,0
8224,0.4,0.41,3,232,3,0,0,0,0,0,1
8226,0.86,0.92,5,137,3,0,0,0,0,0,1
8241,0.85,0.58,4,167,4,0,0,0,0,1,0
8246,0.61,0.7,3,225,3,0,0,0,0,1,0
8247,0.99,0.65,3,209,2,1,0,0,0,1,0
8253,0.52,0.53,4,159,4,0,0,0,0,1,0
8269,0.87,0.67,4,272,4,0,0,0,0,1,0
8280,0.66,0.69,3,182,3,1,0,0,0,1,0
8296,0.96,0.7,3,227,2,0,0,0,0,0,1
8304,0.55,0.97,4,267,4,0,0,0,0,0,1
8308,0.63,0.68,4,191,2,0,0,0,1,0,0
8310,0.28,0.52,3,127,4,0,0,0,1,0,0
8339,0.94,0.98,4,197,3,0,0,0,0,0,1
8343,0.99,0.54,3,199,2,0,0,0,0,0,1
8350,0.89,0.88,3,203,3,0,0,0,1,0,0
8353,0.88,0.75,4,159,2,0,0,0,1,0,0
8375,0.83,0.99,3,226,3,0,0,0,0,0,1
8379,0.69,0.61,2,141,3,0,0,0,0,0,1
8385,0.66,0.51,6,105,4,0,0,0,1,0,0
8389,0.66,0.85,6,165,5,0,0,0,0,0,1
8416,0.21,0.39,2,118,4,0,0,0,0,0,1
8421,0.61,0.56,2,123,2,0,0,0,0,0,1
8423,0.92,0.51,3,223,2,0,0,0,0,0,1
8428,0.54,0.58,4,178,3,0,0,0,0,0,1
8430,0.98,0.72,3,262,4,0,0,0,0,1,0
8436,0.65,0.64,5,206,3,0,0,0,0,1,0
8442,0.43,0.77,3,237,3,1,0,0,0,1,0
8445,0.7,0.8,5,245,4,0,0,0,1,0,0
8488,0.66,0.53,4,162,3,0,0,0,0,1,0
8491,0.15,0.66,5,160,4,1,0,0,0,0,1
8499,0.4,0.37,3,123,2,0,0,0,0,0,1
8501,0.71,0.79,3,134,3,0,0,0,0,0,1
8503,0.76,1.0,5,265,2,0,0,0,0,1,0
8507,0.79,0.97,3,271,2,0,0,0,0,0,1
8509,0.6,0.98,4,192,3,0,0,0,0,1,0
8513,0.3,0.98,2,109,4,1,0,0,0,1,0
8534,0.51,0.5,4,216,2,1,0,0,0,0,1
8540,0.51,0.71,5,154,2,0,0,0,0,0,1
8545,0.22,0.65,5,174,5,1,0,0,0,0,1
8551,0.88,0.59,4,240,2,0,0,0,0,1,0
8556,0.95,0.95,4,204,3,1,0,0,0,1,0
8561,0.64,0.6,3,196,3,0,0,0,0,1,0
8566,0.53,0.65,3,241,3,0,0,0,0,1,0
8578,0.82,0.95,6,191,6,0,0,0,0,0,1
8584,0.84,0.81,4,198,2,0,0,0,0,0,1
8597,0.71,0.65,3,190,3,0,0,0,0,1,0
8598,0.83,0.65,3,231,2,0,0,0,0,1,0
8599,0.42,0.51,3,190,4,0,0,0,0,1,0
8612,0.79,0.49,3,137,2,0,0,0,0,0,1
8622,0.46,0.63,2,177,6,0,0,0,0,0,1
8625,0.79,0.77,4,171,2,0,0,0,0,1,0
8641,0.54,0.65,5,206,4,1,0,0,0,1,0
8644,0.72,0.69,4,147,3,0,0,0,0,0,1
8659,0.67,0.85,4,266,3,0,0,0,0,0,1
8662,0.7,0.74,4,150,3,1,0,0,0,1,0
8663,0.44,0.58,4,152,3,0,0,0,0,1,0
8678,0.13,0.6,3,178,5,0,0,0,0,1,0
8684,0.85,0.79,4,138,2,0,0,0,0,0,1
8685,0.79,0.57,3,168,2,0,0,0,0,0,1
8690,0.4,0.79,5,181,5,0,0,0,0,0,1
8692,0.95,0.75,3,247,2,0,0,0,0,0,1
8702,0.54,0.7,3,213,2,0,0,0,0,1,0
8704,0.49,0.99,6,230,4,0,0,0,0,1,0
8712,0.74,0.75,2,137,3,1,0,0,0,1,0
8720,0.98,0.88,4,145,2,0,0,0,0,1,0
8721,0.62,0.65,4,212,3,1,0,0,0,0,1
8722,0.57,0.62,3,198,4,0,0,0,0,0,1
8730,0.72,0.87,4,154,2,1,0,0,0,0,1
8736,0.63,0.85,2,156,3,1,0,0,0,0,1
8766,0.21,0.84,3,194,2,0,0,0,0,0,1
8772,0.59,0.75,2,273,2,0,0,0,1,0,0
8782,0.57,0.95,4,176,3,0,0,0,1,0,0
8785,0.55,0.8,3,192,3,1,0,0,0,1,0
8787,0.89,0.51,4,141,3,0,0,0,0,1,0
8798,0.24,0.78,5,131,5,0,0,0,0,1,0
8819,0.63,0.8,3,267,3,0,0,0,0,1,0
8823,0.75,0.73,5,181,3,1,0,0,0,1,0
8837,0.81,0.52,4,274,3,0,0,0,0,0,1
8847,0.52,0.94,3,263,3,0,0,0,0,0,1
8851,0.54,0.88,4,170,4,0,0,0,0,1,0
8852,0.99,0.7,4,190,4,1,0,0,0,0,1
8858,0.73,0.6,4,222,3,0,0,0,0,0,1
8877,0.86,0.68,5,246,2,0,0,0,0,0,1
8881,0.99,0.61,3,154,3,0,0,0,0,0,1
8887,0.99,0.54,4,196,4,1,0,0,1,0,0
8898,0.74,0.63,4,238,2,0,0,0,0,1,0
8903,0.65,0.84,3,189,2,1,0,0,0,1,0
8904,0.94,0.49,2,250,5,0,0,0,0,1,0
8922,0.76,0.77,3,254,3,0,0,0,0,0,1
8926,0.56,0.45,3,184,3,0,0,0,0,0,1
8927,0.91,0.63,4,210,3,0,0,0,0,0,1
8940,0.58,0.98,3,175,3,0,0,0,0,1,0
8951,0.84,0.4,4,246,3,0,0,0,0,1,0
8957,0.43,0.82,2,221,5,0,0,0,0,0,1
8975,0.88,0.72,5,181,4,0,0,0,0,1,0
8976,0.69,0.99,3,133,3,0,0,0,0,1,0
8978,0.49,0.58,3,265,3,0,0,0,0,1,0
8983,0.82,0.54,3,243,4,0,0,0,0,1,0
8991,0.75,0.82,5,202,3,1,0,0,0,1,0
9000,0.82,0.89,4,275,3,0,0,0,0,0,1
9002,0.9,0.9,3,147,3,1,0,0,0,0,1
9003,0.59,1.0,4,275,3,0,0,0,0,0,1
9004,0.53,0.46,2,167,2,0,0,0,0,0,1
9016,0.83,0.9,4,195,3,0,0,0,0,1,0
9018,0.94,0.61,4,199,3,0,0,0,0,1,0
9050,0.61,0.9,4,216,3,0,0,0,0,0,1
9055,0.73,0.88,5,134,2,1,0,0,0,1,0
9063,0.64,0.38,2,269,5,0,0,0,0,1,0
9066,0.66,0.62,3,144,3,0,0,0,0,1,0
9070,0.9,0.83,3,151,3,0,0,0,0,1,0
9071,0.96,0.74,5,244,2,1,0,0,0,1,0
9084,0.74,0.96,4,197,3,0,0,0,1,0,0
9085,0.86,0.61,5,265,3,0,0,0,0,1,0
9105,0.83,0.78,5,250,2,1,0,0,0,1,0
9114,0.83,0.78,4,242,3,1,0,0,0,0,1
9120,0.76,0.71,6,168,2,0,0,0,1,0,0
9125,0.81,0.97,3,133,3,0,0,0,0,0,1
9131,0.18,0.73,5,228,5,0,0,0,0,1,0
9145,0.72,0.97,3,239,3,0,0,0,0,1,0
9153,0.41,0.45,3,236,2,0,0,0,0,0,1
9155,0.59,0.47,3,129,2,0,0,0,0,0,1
9172,0.29,0.43,6,175,3,0,0,0,0,1,0
9178,0.49,0.73,4,185,3,0,0,0,0,1,0
9184,0.95,0.97,4,203,2,0,0,0,0,1,0
9191,0.32,0.95,2,184,5,0,0,0,0,0,1
9205,0.92,0.57,3,191,3,0,0,0,0,1,0
9210,0.91,0.88,5,223,3,0,0,0,0,1,0
9215,0.57,0.58,3,192,3,0,0,0,0,0,1
9219,0.24,0.6,2,194,6,0,0,0,0,0,1
9224,0.49,0.86,4,246,2,0,0,0,0,0,1
9231,0.71,0.8,4,157,3,0,0,0,0,0,1
9250,0.96,0.95,4,265,2,0,0,0,0,1,0
9264,0.51,0.84,4,224,2,0,0,0,0,0,1
9270,0.7,0.5,3,251,2,0,0,0,0,0,1
9287,0.81,0.51,3,273,2,1,0,0,0,1,0
9292,0.18,0.96,5,208,6,0,0,0,0,0,1
9294,0.35,0.47,4,151,6,0,0,0,0,0,1
9310,0.81,0.52,3,162,3,0,0,0,0,0,1
9314,0.74,0.95,5,170,4,0,0,0,0,0,1
9320,0.83,0.62,4,218,3,0,0,0,0,1,0
9321,0.72,0.7,4,217,3,0,0,0,0,1,0
9339,0.96,0.76,4,152,3,1,0,0,0,1,0
9345,0.78,0.66,4,156,3,1,0,0,0,1,0
9360,0.75,0.55,5,204,3,0,0,0,0,1,0
9369,0.77,0.51,4,141,3,1,0,0,0,1,0
9372,0.22,0.74,5,178,5,0,0,0,0,1,0
9373,0.24,0.89,5,169,4,0,0,0,0,1,0
9395,0.73,0.69,6,273,4,1,0,0,0,0,1
9420,0.5,0.56,3,263,4,0,0,0,0,0,1
9434,0.81,0.44,4,166,4,1,0,0,0,1,0
9435,0.52,0.8,5,209,2,0,0,0,0,1,0
9440,0.57,0.49,2,237,2,0,0,0,0,1,0
9441,0.78,0.9,4,238,2,0,0,0,0,1,0
9444,0.33,0.58,3,115,3,0,0,0,0,1,0
9446,0.95,0.58,5,133,3,0,0,0,0,1,0
9459,0.65,0.9,3,163,3,1,0,0,0,0,1
9460,0.45,0.66,2,236,3,0,0,0,0,0,1
9472,0.86,0.86,3,173,3,0,0,0,0,1,0
9474,0.73,0.99,3,160,3,0,0,0,0,0,1
9475,0.98,0.84,3,139,2,0,0,0,0,0,1
9482,0.63,0.88,4,260,2,0,0,0,0,1,0
9501,0.78,0.65,3,176,2,0,0,0,0,1,0
9512,0.47,0.57,3,97,4,0,0,0,0,1,0
9523,0.83,0.8,5,223,3,0,0,0,0,1,0
9535,0.9,0.68,3,135,3,0,0,0,0,1,0
9540,0.71,0.55,4,273,3,1,0,0,0,0,1
9555,0.76,0.55,4,147,3,0,0,0,0,1,0
9561,0.8,0.5,3,219,3,0,0,0,0,1,0
9577,0.66,0.87,4,139,3,0,0,0,0,0,1
9582,0.43,0.51,2,123,3,0,0,0,0,0,1
9583,0.85,0.99,6,153,6,0,0,0,0,0,1
9584,0.46,0.54,3,183,4,0,0,0,0,0,1
9585,0.48,0.56,4,271,3,0,0,0,1,0,0
9593,0.65,0.77,2,248,3,0,0,0,0,1,0
9603,0.77,0.86,3,101,5,0,0,0,0,1,0
9606,0.87,0.63,3,143,3,1,0,0,0,1,0
9609,0.99,0.81,4,246,3,1,0,0,0,1,0
9610,0.57,0.66,4,151,2,0,0,0,0,1,0
9612,0.97,0.74,3,134,3,1,0,0,1,0,0
9619,0.68,0.65,3,243,2,0,0,0,0,0,1
9623,0.57,0.64,4,151,2,0,0,0,0,0,1
9627,0.95,0.86,2,263,4,0,0,0,0,0,1
9634,0.93,0.69,3,213,4,0,0,0,0,1,0
9647,0.69,0.68,4,214,4,0,0,0,0,1,0
9659,0.74,0.71,4,243,3,0,0,0,0,0,1
9663,0.73,0.52,3,274,2,0,0,0,1,0,0
9672,0.94,0.81,3,150,2,0,0,0,0,1,0
9677,0.88,1.0,3,248,3,0,0,0,0,0,1
9684,0.38,0.63,2,182,2,0,0,0,0,0,1
9688,0.64,0.92,5,211,2,1,0,0,0,0,1
9693,0.92,0.54,3,246,3,0,0,0,0,0,1
9694,0.84,0.49,3,172,4,0,0,0,0,0,1
9707,0.62,0.71,4,168,2,0,0,0,1,0,0
9713,0.89,0.93,3,168,2,0,0,0,1,0,0
9718,0.96,0.9,3,175,3,1,0,0,0,1,0
9724,0.69,0.73,4,233,2,0,0,0,0,1,0
9729,0.47,0.41,2,140,3,0,0,0,0,0,1
9741,0.18,0.52,3,213,4,0,0,0,1,0,0
9748,0.31,0.51,4,229,6,0,0,0,1,0,0
9757,0.85,0.65,4,280,3,1,0,0,0,0,1
9771,0.63,0.52,5,226,4,0,0,0,0,0,1
9774,0.71,0.81,3,141,3,0,0,0,0,0,1
9781,0.42,0.5,2,151,3,0,0,0,0,1,0
9787,0.63,0.7,5,177,2,1,0,0,0,0,1
9789,0.92,0.91,3,202,2,0,0,0,0,0,1
9806,0.66,0.51,3,192,3,0,0,0,0,1,0
9815,1.0,0.58,4,229,2,1,0,0,0,0,1
9841,0.86,0.8,5,134,2,0,0,0,0,1,0
9842,0.36,0.68,2,126,4,0,0,0,1,0,0
9843,0.52,0.93,2,243,3,0,0,0,1,0,0
9845,0.69,0.94,5,259,2,0,0,0,0,0,1
9857,0.54,0.87,4,163,3,0,0,0,0,0,1
9873,0.89,0.64,4,151,5,0,0,0,1,0,0
9879,0.89,0.96,3,122,4,0,0,0,0,1,0
9891,0.74,0.44,5,169,3,1,0,0,0,0,1
9894,0.57,0.48,5,221,3,0,0,0,0,0,1
9908,0.79,0.54,6,190,4,0,0,0,0,1,0
9917,0.63,0.63,5,252,2,0,0,0,0,1,0
9929,0.92,0.58,5,205,2,1,0,0,0,0,1
9948,0.8,0.8,4,229,4,0,0,0,0,1,0
9959,0.43,0.92,5,151,4,0,0,0,0,1,0
9966,0.74,0.82,5,154,2,0,0,0,0,0,1
9969,0.63,0.59,3,189,3,0,0,0,0,0,1
9970,0.89,0.85,4,195,4,0,0,0,0,0,1
9979,0.95,0.65,3,183,3,0,0,0,0,0,1
9985,0.37,0.71,6,266,5,0,0,0,0,1,0
9986,0.55,0.84,4,200,4,0,0,0,0,1,0
10003,0.16,0.7,6,246,4,0,0,0,0,0,1
10007,0.13,0.77,4,201,5,0,0,0,0,0,1
10011,0.87,0.91,3,229,3,1,0,0,0,0,1
10019,0.7,0.79,3,226,4,0,0,0,0,0,1
10025,0.42,0.85,3,150,3,0,0,0,0,1,0
10029,0.85,0.77,3,146,4,0,0,0,0,1,0
10033,0.6,0.98,5,213,3,0,0,0,0,1,0
10040,0.7,0.52,3,227,2,0,0,0,0,0,1
10063,0.7,0.64,5,260,3,0,0,0,0,1,0
10071,0.78,0.96,3,217,3,0,0,0,1,0,0
10076,0.71,0.81,2,182,3,0,0,0,1,0,0
10084,0.63,0.41,3,180,5,1,0,0,0,0,1
10090,0.52,0.92,3,268,3,0,0,0,0,1,0
10091,0.51,1.0,5,196,4,0,0,0,0,0,1
10093,0.8,0.87,5,251,3,0,0,0,0,0,1
10105,0.48,0.99,5,180,2,0,0,0,0,1,0
10108,0.82,0.66,4,238,3,1,0,0,0,1,0
10123,0.81,0.79,4,222,3,0,0,0,0,0,1
10124,0.57,0.75,5,171,4,0,0,0,0,0,1
10128,0.64,0.61,4,143,2,1,0,0,1,0,0
10136,0.94,0.58,4,216,3,0,0,0,0,1,0
10137,0.93,0.48,3,276,3,0,0,0,0,1,0
10138,0.91,0.88,5,123,5,0,0,0,0,1,0
10151,0.59,0.73,3,195,2,0,0,0,0,0,1
10158,0.32,0.52,4,191,2,0,0,0,0,0,1
10160,0.9,0.49,3,256,2,0,0,0,0,0,1
10175,0.31,0.75,3,120,4,0,0,0,1,0,0
10184,0.2,0.87,3,140,6,1,0,0,0,1,0
10187,0.93,0.57,3,141,2,0,0,0,0,1,0
10188,0.87,0.49,4,213,3,0,0,0,0,1,0
10189,0.94,0.58,5,222,3,0,0,0,0,1,0
10196,0.93,0.81,3,212,3,0,0,0,0,0,1
10197,0.5,0.4,2,108,2,0,0,0,0,0,1
10203,0.56,0.92,3,232,2,0,0,0,0,0,1
10208,0.19,0.6,5,198,4,0,0,0,1,0,0
10223,0.97,0.96,4,250,6,0,0,0,0,0,1
10228,0.63,0.7,6,141,3,1,0,0,0,0,1
10238,0.52,0.99,3,136,3,0,0,0,0,0,1
10253,0.75,0.72,5,174,3,0,0,0,0,0,1
10254,0.78,0.58,3,241,3,1,0,0,0,0,1
10258,0.54,0.52,3,115,3,0,0,0,0,1,0
10260,0.91,0.58,3,172,3,0,0,0,0,1,0
10266,0.54,0.52,5,170,4,0,0,0,1,0,0
10295,0.67,0.74,3,226,3,0,0,0,0,1,0
10300,0.72,0.72,5,265,3,0,0,0,1,0,0
10302,0.69,0.66,4,178,3,0,0,0,0,1,0
10312,0.15,0.89,3,251,4,0,0,0,1,0,0
10318,0.35,0.56,3,144,3,0,0,0,0,0,1
10336,0.85,0.69,5,273,3,1,0,0,0,1,0
10337,0.9,0.66,3,256,4,0,0,0,0,1,0
10338,0.81,0.79,4,177,2,0,0,0,1,0,0
10339,0.14,0.76,5,215,4,0,0,0,0,1,0
10344,0.53,0.61,4,182,3,0,0,0,0,1,0
10352,0.62,0.61,3,171,3,0,0,0,0,0,1
10363,0.81,0.53,3,148,3,0,0,0,0,1,0
10365,0.63,0.91,3,233,4,0,0,0,0,0,1
10374,0.17,0.59,6,160,2,0,0,0,0,1,0
10381,0.34,0.82,6,202,3,0,0,0,0,1,0
10382,0.56,0.49,4,256,3,0,0,0,0,1,0
10401,0.99,0.9,4,175,3,1,0,0,1,0,0
10412,0.81,0.64,6,176,5,0,0,0,0,1,0
10414,0.57,0.94,3,230,2,0,0,0,0,1,0
10423,0.86,0.61,4,181,4,0,0,0,0,1,0
10431,0.88,0.82,4,109,2,0,0,0,0,0,1
10432,0.73,0.52,4,141,3,0,0,0,0,0,1
10435,0.94,0.48,4,143,2,0,0,0,0,0,1
10439,0.23,0.64,3,228,4,1,0,0,0,0,1
10453,0.96,0.89,3,163,2,0,0,0,0,1,0
10457,0.52,0.98,4,165,2,0,0,0,0,1,0
10462,0.97,0.89,3,264,3,0,0,0,0,1,0
10501,0.32,0.4,2,132,3,0,0,0,0,1,0
10507,0.54,0.76,2,166,4,0,0,0,0,0,1
10517,0.54,0.95,5,255,2,0,0,0,0,0,1
10518,0.24,0.95,3,168,4,0,0,0,0,0,1
10519,0.65,0.74,4,228,2,1,0,0,0,0,1
10524,0.56,0.48,3,134,3,0,0,0,0,1,0
10532,0.52,0.64,4,268,3,0,0,0,0,1,0
10533,0.79,0.56,4,248,3,0,0,0,0,1,0
10535,0.97,0.81,3,145,3,0,0,0,0,1,0
10541,0.18,0.73,6,231,4,0,0,0,0,1,0
10547,0.18,0.48,4,240,4,0,0,0,0,0,1
10565,0.85,0.64,4,188,3,0,0,0,0,1,0
10569,0.84,0.62,4,138,3,0,0,0,0,1,0
10586,0.9,0.93,4,263,3,1,0,0,0,0,1
10603,0.64,0.6,3,135,3,0,0,0,0,1,0
10607,0.75,0.59,3,117,3,1,0,0,0,0,1
10626,0.16,0.54,5,206,5,0,0,0,0,0,1
10629,0.38,0.5,3,196,3,0,0,0,0,0,1
10630,0.95,0.71,4,151,4,0,0,0,0,0,1
10633,0.19,0.63,6,241,6,0,0,0,1,0,0
10640,0.85,0.66,4,155,4,0,0,0,1,0,0
10650,0.59,0.69,3,162,3,0,0,0,0,1,0
10657,0.81,0.86,4,213,3,0,0,0,0,1,0
10667,0.79,0.87,3,194,2,0,0,0,0,0,1
10670,0.58,0.49,3,167,3,0,0,0,0,0,1
10674,0.72,0.79,3,221,3,0,0,0,1,0,0
10702,0.59,0.96,5,211,3,0,0,0,0,0,1
10713,0.65,0.89,5,223,3,1,0,0,0,0,1
10720,0.52,0.96,3,271,3,1,0,0,0,0,1
10722,0.62,0.69,4,184,3,0,0,0,0,1,0
10726,0.13,0.84,5,189,5,0,0,0,0,1,0
10728,0.63,0.9,4,245,3,0,0,0,0,1,0
10737,0.7,0.95,4,231,3,0,0,0,0,0,1
10741,0.62,0.89,4,261,2,0,0,0,0,0,1
10749,0.96,0.7,3,207,3,0,0,0,1,0,0
10760,0.59,0.97,3,257,3,0,0,0,0,1,0
10776,0.89,0.99,4,205,2,0,1,0,0,0,1
10782,0.75,0.77,5,199,4,0,0,0,0,0,1
10783,0.78,0.6,4,206,3,0,0,0,0,0,1
10789,0.62,0.94,4,252,4,0,0,0,0,1,0
10793,0.61,0.56,4,176,3,0,0,0,0,0,1
10795,0.56,0.74,3,154,2,0,0,0,0,0,1
10809,0.51,0.74,6,98,3,0,0,0,0,1,0
10814,0.88,0.61,4,177,4,1,0,0,0,1,0
10816,0.78,0.54,3,161,3,0,0,0,0,0,1
10845,0.77,0.91,4,161,3,0,0,0,0,1,0
10855,0.77,0.83,3,175,3,0,1,0,0,0,1
10872,0.2,0.42,4,256,5,0,0,0,0,1,0
10874,0.91,0.94,5,159,3,0,0,0,0,1,0
10877,0.52,0.98,5,217,2,1,0,0,0,1,0
10882,0.94,0.59,4,241,2,0,0,0,0,1,0
10886,0.63,0.71,4,244,2,0,0,0,0,1,0
10888,0.2,0.94,6,191,5,0,0,0,0,1,0
10901,0.66,0.91,4,234,2,1,0,0,0,0,1
10913,0.95,0.96,3,220,3,0,0,0,0,1,0
10919,0.54,0.44,3,153,2,0,0,0,0,1,0
10920,0.79,0.59,4,187,2,0,0,0,0,1,0
10925,0.99,0.75,4,163,2,0,0,0,0,1,0
10932,0.13,0.61,5,198,5,0,0,0,0,0,1
10938,0.85,0.98,5,222,3,0,1,0,0,0,1
10953,0.66,0.76,3,170,3,0,0,0,0,1,0
10960,0.83,0.49,4,218,2,0,0,0,0,1,0
10963,0.6,0.6,4,147,3,0,0,0,0,1,0
10992,0.65,0.76,2,170,5,0,0,0,0,1,0
10994,0.61,0.86,3,239,3,0,0,0,0,1,0
10995,0.67,0.49,3,224,3,0,0,0,0,1,0
10997,0.51,0.58,4,140,2,1,0,0,0,1,0
10999,0.79,0.67,5,156,2,0,0,0,0,1,0
11014,0.52,0.89,3,188,6,0,0,0,0,0,1
11016,0.62,0.79,4,268,6,0,0,0,0,0,1
11028,0.86,0.87,5,171,2,0,0,0,0,1,0
11042,0.97,0.89,4,208,2,1,0,0,0,1,0
11051,0.51,0.56,4,198,2,1,0,0,0,0,1
11064,0.59,0.53,5,169,3,0,0,0,0,1,0
11072,1.0,0.86,2,264,3,0,0,0,0,0,1
11077,0.97,0.57,4,150,2,0,0,0,0,0,1
11099,0.61,0.9,2,142,3,0,0,0,1,0,0
11105,0.37,0.49,3,177,3,0,0,0,1,0,0
11110,0.44,0.51,2,219,4,0,0,0,0,1,0
11113,0.75,0.51,2,215,2,1,0,0,0,1,0
11123,0.99,0.86,3,167,2,0,0,0,0,1,0
11148,0.72,0.53,3,179,3,0,0,0,0,1,0
11182,0.48,0.77,5,250,2,0,1,0,0,0,1
11186,0.8,0.75,4,224,3,0,1,0,0,0,1
11187,0.49,0.91,4,134,4,0,0,0,0,1,0
11221,0.96,0.48,3,202,6,0,0,0,0,1,0
11222,0.97,0.84,4,177,6,0,0,0,0,1,0
11246,0.69,0.56,4,149,3,0,0,0,0,0,1
11256,0.67,0.64,3,198,2,1,0,0,0,0,1
11258,0.76,0.77,4,169,10,0,0,0,0,0,1
11277,0.57,0.7,4,237,6,0,0,0,0,1,0
11285,0.64,0.67,3,143,6,0,0,0,0,0,1
11286,0.76,0.82,4,170,6,0,0,0,0,0,1
11293,0.87,0.48,5,170,3,0,0,0,0,1,0
11294,0.91,0.64,3,241,10,0,0,0,0,0,1
11306,0.26,0.99,5,184,5,0,0,0,0,1,0
11307,0.72,0.62,3,243,2,1,0,0,0,1,0
11311,0.24,0.63,4,203,5,0,0,0,0,1,0
11313,0.5,0.59,4,214,3,1,0,0,0,1,0
11325,0.53,0.37,3,180,3,0,0,0,0,0,1
11330,0.94,0.61,3,140,2,0,0,0,0,0,1
11337,0.65,0.37,3,170,6,0,0,0,0,1,0
11342,0.59,0.64,5,123,2,0,0,0,0,1,0
11351,0.64,0.52,5,258,10,1,0,0,1,0,0
11353,0.36,0.73,2,111,2,0,0,0,0,1,0
11366,0.76,0.8,5,217,2,0,0,0,0,0,1
11374,0.98,0.89,4,218,2,0,0,0,0,0,1
11378,0.68,0.53,3,138,2,1,0,0,0,1,0
11391,0.37,0.63,4,167,3,0,0,0,0,1,0
11396,0.63,0.48,4,180,4,0,0,0,1,0,0
11401,0.97,0.79,5,259,3,0,1,0,0,0,1
11404,0.69,0.58,4,149,3,0,1,0,0,0,1
11409,0.87,0.87,5,207,2,0,0,0,1,0,0
11412,0.5,1.0,4,258,3,0,0,0,0,0,1
11414,0.89,0.99,2,258,3,0,0,0,0,0,1
11439,0.77,0.99,4,260,3,0,0,0,0,0,1
11441,0.61,0.81,4,134,3,0,0,0,0,0,1
11452,0.82,0.51,2,268,2,0,0,0,1,0,0
11464,0.49,0.66,3,155,3,0,1,0,0,1,0
11476,0.5,0.53,3,142,3,1,0,0,0,0,1
11477,0.32,0.47,3,143,4,0,0,0,0,0,1
11490,0.64,0.87,4,157,7,0,0,0,0,1,0
11504,0.7,0.68,3,150,3,0,0,0,0,1,0
11505,0.65,0.89,4,204,8,1,0,0,0,1,0
11511,0.72,0.88,5,216,10,1,0,0,0,0,1
11533,0.6,0.91,5,211,3,0,0,0,0,1,0
