,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,salary_high,salary_low,salary_medium
14801,0.38,0.55,2,148,3,0,0,1,0,1,0
14810,0.11,0.92,7,307,4,0,0,1,0,1,0
14813,0.1,0.84,7,250,4,0,0,1,0,1,0
14817,0.38,0.56,2,161,3,0,0,1,0,0,1
14855,0.58,0.62,4,238,3,0,0,1,0,1,0
14861,0.39,0.45,2,134,3,0,0,1,0,0,1
14864,0.37,0.51,2,132,3,0,0,1,0,0,1
14866,0.77,1.0,4,232,5,0,0,1,0,0,1
14901,0.11,0.93,5,140,5,0,0,1,0,0,1
14905,0.11,0.77,6,247,4,0,0,1,0,0,1
14924,0.1,0.81,6,245,4,0,0,1,0,1,0
14934,0.44,0.53,2,155,3,0,0,1,0,0,1
14938,0.9,0.92,4,271,5,0,0,1,0,0,1
14939,0.85,0.87,4,273,5,0,0,1,0,0,1
14951,0.39,0.54,2,154,3,0,0,1,0,1,0
14955,0.72,0.94,4,258,5,0,0,1,0,1,0
14960,0.82,0.86,5,257,5,0,0,1,0,1,0
14984,0.4,0.56,2,148,3,0,0,1,0,0,1
